gid,role,role_score,cluster_id,priority_score,rank,evidence,depth,is_seed,censored,seeds_upstream,seeds_direct,in_degree,out_degree,in_tx,out_tx,in_sum_kzt,out_sum_kzt,retention,fast_out_share,sync_in_max,co_senders,routes_mid,routes_any,pagerank,betweenness,hub_in,hub_out,clusters_touched,peer_in_degree,peer_out_degree,peer_volume,peer_betweenness,depth_outliers
100000004451012100,peripheral,0.7047,15,0.219,1036,"Периферия, явных признаков нет: получает от 1 плательщ. (91 тыс ₸); платит 3 получат. (66 тыс ₸); отдаёт дальше 72% полученного",3,False,False,1,0,1,3,1,3,91245.0,65740.0,0.2795,0.0,1,0,0,0,0.00030117,5.766e-05,1,0,0,0.0,0.9124,0.6421,0.9175,
100000000703894100,peripheral,0.7396,36,0.2189,1037,"Периферия, явных признаков нет: получает от 1 плательщ. (120 тыс ₸); платит 1 получат. (35 тыс ₸); отдаёт дальше 29% полученного",1,False,False,1,1,1,1,1,1,120000.0,35000.0,0.7083,0.0,1,0,0,0,0.00047737,5.9e-07,1,0,0,0.0,0.6476,0.62,0.6921,
100000002757791100,terminal,0.5812,11,0.2189,1038,Конечная точка в данных: получает от 1 плательщ. (73 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,73050.0,0.0,1.0,0.0,1,0,0,0,0.00031104,0.0,1,0,0,0.0,0.0,0.4746,0.0,
100000006248077100,terminal,0.5907,9,0.2188,1039,Конечная точка в данных: деньги от 2 seed; получает от 1 плательщ. (50 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,2,0,1,0,1,0,50000.0,0.0,1.0,0.0,1,0,0,0,0.00029385,0.0,1,0,0,0.0,0.0,0.3623,0.0,
100000002864680100,terminal,0.5715,29,0.2186,1040,Конечная точка в данных: получает от 1 плательщ. (56 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,55932.0,0.0,1.0,0.0,1,0,0,0,0.00029485,0.0,1,0,0,0.0,0.0,0.4161,0.0,
100000000723383100,peripheral,0.5461,39,0.2186,1041,"Периферия, явных признаков нет: получает от 1 плательщ. (7 тыс ₸); платит 2 получат. (75 тыс ₸); отдаёт в 11.0 раза больше видимого входа",2,False,False,1,0,1,2,1,2,6800.0,75000.0,0.0,0.0,1,0,0,0,0.00038932,0.00023897,1,1,0,0.0,0.7614,0.4751,0.9284,
100000001138376100,terminal,0.5504,4,0.2186,1042,Конечная точка в данных: деньги от 3 seed; получает от 1 плательщ. (15 тыс ₸); повтор. маршрутов: 1; исходящих ≥5 тыс ₸ нет,2,False,False,3,0,1,0,1,0,15300.0,0.0,1.0,0.0,1,0,0,1,0.00029044,0.0,1,0,0,0.0,0.0,0.1128,0.0,
100000008736760100,terminal,0.5703,35,0.2185,1043,Конечная точка в данных: получает от 1 плательщ. (55 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,54757.0,0.0,1.0,0.0,1,0,0,0,0.00029706,0.0,1,0,0,0.0,0.0,0.4119,0.0,
100000002340562100,terminal,0.5475,17,0.2184,1044,Конечная точка в данных: получает от 1 плательщ. (37 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,1,0,1,0,2,0,36650.0,0.0,1.0,0.0,1,0,0,0,0.00053086,0.0,0,0,0,0.0,0.0,0.3145,0.0,
100000002126791100,peripheral,0.7041,11,0.2181,1045,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (1.3 млн ₸); по обороту выше 98% узлов 4-го колена",4,False,True,0,0,1,0,3,0,1313000.0,0.0,,0.0,1,0,0,0,0.00057168,0.0,0,0,0,0.0,,0.9887,0.0,volume
100000003980083100,terminal,0.5398,47,0.2179,1046,Конечная точка в данных: получает от 1 плательщ. (30 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,30000.0,0.0,1.0,0.0,1,0,0,0,0.00052859,0.0,0,0,0,0.0,0.0,0.2378,0.0,
100000004741837100,terminal,0.5297,4,0.2177,1047,Конечная точка в данных: получает от 1 плательщ. (26 тыс ₸); повтор. маршрутов: 1; исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,25596.0,0.0,1.0,0.0,1,0,0,1,0.00028832,0.0,1,0,0,0.0,0.0,0.2017,0.0,
100000005105153100,terminal,0.5398,2,0.2177,1048,Конечная точка в данных: получает от 1 плательщ. (30 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,1,0,1,0,1,0,30000.0,0.0,1.0,0.0,1,0,0,0,0.00040102,0.0,1,0,0,0.0,0.0,0.2538,0.0,
100000002844652100,terminal,0.5747,17,0.2176,1049,Конечная точка в данных: получает от 1 плательщ. (61 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,61360.0,0.0,1.0,0.0,1,0,0,0,0.00028909,0.0,1,0,0,0.0,0.0,0.431,0.0,
100000002380341100,terminal,0.5723,3,0.2175,1050,Конечная точка в данных: получает от 1 плательщ. (58 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,57566.4,0.0,1.0,0.0,1,0,0,0,0.00030914,0.0,1,0,0,0.0,0.0,0.4391,0.0,
100000002232266100,terminal,0.5568,2,0.2174,1051,Конечная точка в данных: получает от 1 плательщ. (45 тыс ₸); повтор. маршрутов: 1; исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,45000.0,0.0,1.0,0.0,1,0,0,1,0.00029472,0.0,1,0,0,0.0,0.0,0.3642,0.0,
100000008746673100,terminal,0.5689,35,0.2172,1052,Конечная точка в данных: получает от 1 плательщ. (53 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,53048.0,0.0,1.0,0.0,1,0,0,0,0.0002967,0.0,1,0,0,0.0,0.0,0.397,0.0,
100000001633685100,terminal,0.6368,3,0.2172,1053,Конечная точка в данных: получает от 3 плательщ. (45 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,1,0,3,0,3,0,45000.0,0.0,1.0,0.0,1,0,0,0,0.00030619,0.0,3,0,0,0.8503,0.0,0.3341,0.0,
100000002884708100,peripheral,0.7049,11,0.2172,1054,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (1.2 млн ₸); по обороту выше 98% узлов 4-го колена",4,False,True,0,0,1,0,2,0,1171644.0,0.0,,0.0,1,0,0,0,0.00056258,0.0,0,0,0,0.0,,0.9842,0.0,volume
100000005233755100,peripheral,0.4395,23,0.217,1055,"Периферия, явных признаков нет: получает от 1 плательщ. (25 тыс ₸); платит 1 получат. (5 тыс ₸); отдаёт дальше 20% полученного; 100% уходит ≤2 дн. после поступления",3,False,False,1,0,1,1,1,1,25000.0,5000.0,0.8,1.0,1,0,0,0,0.00029161,1.922e-05,1,0,0,0.0,0.6409,0.2779,0.7297,
100000005931985100,terminal,0.5834,16,0.2169,1056,Конечная точка в данных: получает от 1 плательщ. (76 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,1,0,1,0,1,0,76000.0,0.0,1.0,0.0,1,0,0,0,0.0003129,0.0,1,0,0,0.0,0.0,0.4599,0.0,
100000001853812100,terminal,0.58,2,0.2169,1057,Конечная точка в данных: получает от 1 плательщ. (70 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,70000.0,0.0,1.0,0.0,1,0,0,0,0.00029981,0.0,1,0,0,0.0,0.0,0.467,0.0,
100000002807334100,terminal,0.6202,23,0.2168,1058,Конечная точка в данных: деньги от 3 seed; получает от 1 плательщ. (55 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,3,0,1,0,1,0,54715.0,0.0,1.0,0.0,1,0,0,0,0.00028734,0.0,1,0,0,0.0,0.0,0.4289,0.0,
100000004580254100,terminal,0.574,10,0.2167,1059,Конечная точка в данных: получает от 2 плательщ. (28 тыс ₸); повтор. маршрутов: 1; исходящих ≥5 тыс ₸ нет,3,False,False,1,0,2,0,2,0,27940.0,0.0,1.0,0.0,1,0,0,1,0.00031228,0.0,2,0,1,0.8414,0.0,0.2627,0.0,
100000008765627100,terminal,0.5742,21,0.2164,1060,Конечная точка в данных: получает от 1 плательщ. (60 тыс ₸); повтор. маршрутов: 1; исходящих ≥5 тыс ₸ нет,2,False,False,1,0,1,0,1,0,60000.0,0.0,1.0,0.0,1,0,0,1,0.00029694,0.0,1,0,0,0.0,0.0,0.4208,0.0,
100000002954780100,terminal,0.6059,11,0.2164,1061,Конечная точка в данных: получает от 1 плательщ. (133 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,133400.0,0.0,1.0,0.0,1,0,0,0,0.00029244,0.0,1,0,0,0.0,0.0,0.5977,0.0,
100000006385877100,peripheral,0.7272,31,0.2163,1062,"Периферия, явных признаков нет: получает от 1 плательщ. (54 тыс ₸); платит 1 получат. (37 тыс ₸); отдаёт дальше 68% полученного; 30% уходит ≤2 дн. после поступления",2,False,False,1,0,1,1,5,5,53706.62,36602.93,0.3185,0.3033,1,0,0,0,0.0020943,0.0,1,1,0,0.0,0.5835,0.5076,0.0,
100000008701256100,terminal,0.5727,2,0.2163,1063,Конечная точка в данных: получает от 1 плательщ. (58 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,1,0,1,0,1,0,58250.0,0.0,1.0,0.0,1,0,0,0,0.00030374,0.0,1,0,0,0.0,0.0,0.4165,0.0,
100000008629581100,terminal,0.595,37,0.2163,1064,Конечная точка в данных: деньги от 2 seed; получает от 1 плательщ. (54 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,2,0,1,0,1,0,54184.0,0.0,1.0,0.0,1,0,0,0,0.00031533,0.0,1,0,0,0.0,0.0,0.4056,0.0,
100000002970466100,peripheral,0.4946,30,0.2163,1065,"Периферия, явных признаков нет: деньги от 2 seed; получает от 1 плательщ. (23 тыс ₸); платит 2 получат. (93 тыс ₸); отдаёт в 4.0 раза больше видимого входа; 43% уходит ≤2 дн. после поступления",3,False,False,2,0,1,2,1,3,23317.0,93000.0,0.0,0.4301,1,0,0,0,0.00028688,3.844e-05,1,0,0,0.0,0.8363,0.5723,0.8731,
100000004841728100,terminal,0.5677,35,0.2162,1066,Конечная точка в данных: получает от 1 плательщ. (52 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,52208.0,0.0,1.0,0.0,1,0,0,0,0.00029653,0.0,1,0,0,0.0,0.0,0.3907,0.0,
100000007140834100,terminal,0.488,13,0.2162,1067,Конечная точка в данных: получает от 1 плательщ. (10 тыс ₸); повтор. маршрутов: 1; исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,2,0,10200.0,0.0,1.0,0.0,1,0,0,1,0.00071226,0.0,1,0,0,0.0,0.0,0.066,0.0,
100000003060187100,terminal,0.5913,15,0.2162,1068,Конечная точка в данных: получает от 1 плательщ. (93 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,93046.0,0.0,1.0,0.0,1,0,0,0,0.00030148,0.0,1,0,0,0.0,0.0,0.5203,0.0,
100000001083990100,terminal,0.5624,29,0.2158,1069,Конечная точка в данных: получает от 1 плательщ. (50 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,1,0,1,0,2,0,49900.0,0.0,1.0,0.0,1,0,0,0,0.00050211,0.0,1,0,0,0.0,0.0,0.3601,0.0,
100000005519347100,consolidator,0.3279,4,0.2155,1070,"Признаки консолидации: деньги от 3 seed (1 напрямую); получает от 2 плательщ. (73 тыс ₸); платит 1 получат. (99 тыс ₸); seed, входящие занижены",0,True,False,3,1,2,1,2,1,73100.0,99000.0,,0.0,1,0,0,0,0.00055672,1.52e-06,2,1,0,0.7,0.3875,0.6,0.775,
100000001696818100,terminal,0.5693,37,0.2155,1071,Конечная точка в данных: получает от 1 плательщ. (54 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,53550.0,0.0,1.0,0.0,1,0,0,0,0.00029884,0.0,1,0,0,0.0,0.0,0.4055,0.0,
100000002952756100,terminal,0.559,16,0.2155,1072,Конечная точка в данных: получает от 1 плательщ. (47 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,47000.0,0.0,1.0,0.0,1,0,0,0,0.00036771,0.0,0,0,0,0.0,0.0,0.3794,0.0,
100000003219438100,terminal,0.5424,12,0.2153,1073,Конечная точка в данных: получает от 1 плательщ. (32 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,1,0,1,0,1,0,32000.0,0.0,1.0,0.0,1,0,0,0,0.00044716,0.0,1,0,0,0.0,0.0,0.2842,0.0,
100000005958064100,peripheral,0.6487,13,0.2151,1074,"Периферия, явных признаков нет: получает от 1 плательщ. (6 тыс ₸); платит 2 получат. (164 тыс ₸); отдаёт в 28.5 раза больше видимого входа",1,False,False,1,1,1,2,1,3,5746.0,163986.84,0.0,0.0,1,0,0,0,0.00028619,2.513e-05,1,0,1,0.0,0.7834,0.6412,0.8068,
100000008634520100,terminal,0.5899,11,0.215,1075,Конечная точка в данных: получает от 1 плательщ. (90 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,90000.0,0.0,1.0,0.0,1,0,0,0,0.00029848,0.0,1,0,0,0.0,0.0,0.5114,0.0,
100000000912487100,terminal,0.5378,3,0.2149,1076,Конечная точка в данных: деньги от 3 seed; получает от 1 плательщ. (10 тыс ₸); повтор. маршрутов: 1; исходящих ≥5 тыс ₸ нет,2,False,False,3,0,1,0,1,0,10000.0,0.0,1.0,0.0,1,0,0,1,0.00029168,0.0,1,0,0,0.0,0.0,0.0347,0.0,
100000004975919100,peripheral,0.7322,2,0.2147,1077,"Периферия, явных признаков нет: получает от 1 плательщ. (22 тыс ₸); платит 2 получат. (15 тыс ₸); отдаёт дальше 67% полученного; повтор. маршрутов: 2",3,False,False,1,0,1,2,1,2,22351.0,15000.0,0.3289,0.0,1,0,0,2,0.00029012,3.844e-05,1,0,0,0.0,0.8363,0.3287,0.8731,
100000008304115100,terminal,0.5669,29,0.2144,1078,Конечная точка в данных: получает от 1 плательщ. (51 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,51000.0,0.0,1.0,0.0,1,0,0,0,0.00029403,0.0,1,0,0,0.0,0.0,0.3864,0.0,
100000005911352100,peripheral,0.5771,32,0.2144,1079,"Периферия, явных признаков нет: получает от 2 плательщ. (15 тыс ₸); платит 3 получат. (24 тыс ₸); отдаёт в 1.6 раза больше видимого входа",2,False,False,1,0,2,3,2,3,15000.0,24000.0,0.0,0.0,1,0,0,0,0.00055173,9.749e-05,1,1,0,0.731,0.8395,0.321,0.885,
100000000583220100,peripheral,0.6972,27,0.2144,1080,"Периферия, явных признаков нет: получает от 1 плательщ. (5 тыс ₸); платит 1 получат. (761 тыс ₸); отдаёт в 152.3 раза больше видимого входа; 5% уходит ≤2 дн. после поступления",3,False,False,1,0,1,1,1,4,5000.0,761255.0,0.0,0.0525,1,0,0,0,0.00029811,1.962e-05,1,0,0,0.0,0.6409,0.9086,0.8096,
100000002990675100,terminal,0.617,23,0.2144,1081,Конечная точка в данных: деньги от 3 seed; получает от 1 плательщ. (51 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,3,0,1,0,1,0,51143.0,0.0,1.0,0.0,1,0,0,0,0.00028723,0.0,1,0,0,0.0,0.0,0.4124,0.0,
100000001131403100,peripheral,0.7031,13,0.2144,1082,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (1.6 млн ₸); по обороту выше 99% узлов 4-го колена",4,False,True,0,0,1,0,3,0,1570000.0,0.0,,0.0,1,0,0,0,0.00053804,0.0,0,0,0,0.0,,0.991,0.0,volume
100000005142589100,terminal,0.5657,3,0.2142,1083,Конечная точка в данных: получает от 1 плательщ. (50 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,1,0,1,0,2,0,50000.0,0.0,1.0,0.0,1,0,0,0,0.00031037,0.0,1,0,0,0.0,0.0,0.3623,0.0,
100000008043184100,terminal,0.5662,10,0.2141,1084,Конечная точка в данных: получает от 1 плательщ. (51 тыс ₸); повтор. маршрутов: 1; исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,50564.0,0.0,1.0,0.0,1,0,0,1,0.00029353,0.0,1,0,0,0.0,0.0,0.4074,0.0,
100000002567887100,terminal,0.6164,23,0.214,1085,Конечная точка в данных: деньги от 3 seed; получает от 1 плательщ. (51 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,3,0,1,0,1,0,50915.0,0.0,1.0,0.0,1,0,0,0,0.00028722,0.0,1,0,0,0.0,0.0,0.4086,0.0,
100000004750321100,terminal,0.6059,13,0.2139,1086,Конечная точка в данных: получает от 2 плательщ. (50 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,2,0,2,0,50185.0,0.0,1.0,0.0,1,0,0,0,0.00031254,0.0,2,0,1,0.8414,0.0,0.4048,0.0,
100000002550141100,terminal,0.5972,27,0.2138,1087,Конечная точка в данных: получает от 1 плательщ. (101 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,100586.0,0.0,1.0,0.0,1,0,0,0,0.00030779,0.0,1,0,0,0.0,0.0,0.5457,0.0,
